Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),Yaw (deg),Pitch (deg),Roll (deg),Velocity X (m/s),Velocity Y (m/s),Velocity Z (m/s),Accel. X (m/s^2),Accel. Y (m/s^2),Accel. Z (m/s^2),GPS TOW,GPS Week Number
106300,-959277.8036384003,-7156697.76511862,-2717478.202859392,158.1862868039737,0.09523548536296891,0,2871.993707842194,1916.631658561528,-6060.655255103484,1.116481143981218,5.758367478847504,2.347864210605621,259288.300,2296
106400,-958990.5987322496,-7156506.073178317,-2718084.256590734,158.1852637454826,0.09525293306893511,0,2872.104405425489,1917.207143735141,-6060.419358545914,1.111766323447227,5.756504833698273,2.349959686398506,259288.400,2296
106500,-958703.3827571676,-7156314.323690484,-2718690.286729752,158.1842404259171,0.09527033102885428,0,2872.21509416122,1917.782613541931,-6060.183422872797,1.104373950511217,5.756272003054619,2.358108758926392,259288.500,2296
106600,-958416.1557148076,-7156122.516656934,-2719296.293271156,158.1832168027578,0.09528776914386222,0,2872.325763222761,1918.358059134334,-6059.947416419163,1.106469426304102,5.756272003054619,2.354965545237064,259288.600,2296
106700,-958128.917606819,-7155930.652079488,-2719902.276209689,158.1821928007234,0.09530518788920739,0,2872.436412260868,1918.933489359915,-6059.711363865063,1.112697646021843,5.755573511123657,2.355664037168026,259288.700,2296
106800,-957841.6684348031,-7155738.729959955,-2720508.235540112,158.1811687157774,0.09532259686714395,0,2872.547036386095,1919.508901424706,-6059.47525263764,1.107517164200544,5.752546712756157,2.364744432270527,259288.800,2296
106900,-957554.4082004265,-7155546.750300158,-2721114.171257139,158.1801442514472,0.09534000101275773,0,2872.657652711496,1920.08429672569,-6059.239094145596,1.10123073682189,5.750684067606926,2.370099537074566,259288.900,2296
107000,-957267.1369053244,-7155354.713101914,-2721720.083355519,158.1791194909421,0.09535739548618566,0,2872.76825204026,1920.659671071917,-6059.002882335335,1.1055963113904,5.753710865974426,2.363580279052258,259289.000,2296
107100,-956979.854551126,-7155162.618367031,-2722325.971830003,158.1780944589023,0.09537481571430773,0,2872.878836002201,1921.235030051321,-6058.766618836671,1.100532244890928,5.752779543399811,2.366025000810623,259289.100,2296
107200,-956692.5611394763,-7154970.466097334,-2722931.836675328,158.1770691668904,0.09539220359481045,0,2872.989400057122,1921.810363419354,-6058.530285721645,1.100648660212755,5.753012374043465,2.366839908063412,259289.200,2296
107300,-956405.2566720285,-7154778.25629464,-2723537.677886231,158.1760434658814,0.09540957806893462,0,2873.09995025862,1922.385685145855,-6058.293916052207,1.102278474718332,5.74975274503231,2.375338226556778,259289.300,2296
107400,-956117.941150394,-7154585.988960764,-2724143.495457456,158.1750176749854,0.09542700520547691,0,2873.210478341207,1922.960988245904,-6058.057494927198,1.100066583603621,5.747657269239426,2.379762008786201,259289.400,2296
107500,-955830.6145762408,-7154393.664097539,-2724749.289383716,158.1739914950151,0.0954443830453149,0,2873.320993501693,1923.53627178818,-6057.821015128866,1.103675458580256,5.751382559537888,2.367538399994373,259289.500,2296
107600,-955543.2769511878,-7154201.281706772,-2725355.059659792,158.1729650491652,0.09546176638291078,0,2873.431489104405,1924.11153530702,-6057.584477355704,1.104897819459438,5.752313882112503,2.365792170166969,259289.600,2296
107700,-955255.9282768755,-7154008.84179028,-2725960.806280422,158.1719383164609,0.09547915861487577,0,2873.541974578984,1924.686783459038,-6057.347898837179,1.103035174310207,5.753478035330772,2.363463863730431,259289.700,2296
107800,-954968.5685549516,-7153816.344349892,-2726566.529240335,158.1709113066352,0.09549652701122124,0,2873.652452137321,1925.262014847249,-6057.11127165705,1.103268004953861,5.753478035330772,2.363231033086777,259289.800,2296
107900,-954681.1977870716,-7153623.789387426,-2727172.228534267,158.1698838953828,0.09551389865819276,0,2873.762905830517,1925.837227609009,-6056.874588830397,1.113163307309151,5.755107849836349,2.357061021029949,259289.900,2296
108000,-954393.8159748421,-7153431.176904704,-2727777.904156976,158.1688564030962,0.09553128058665798,0,2873.873334378004,1926.412421278656,-6056.637851288542,1.113105099648237,5.754642188549042,2.35741026699543,259290.000,2296
108100,-954106.4231199166,-7153238.506903546,-2728383.556103205,158.1678285185506,0.09554864444421929,0,2873.983754543588,1926.987598650157,-6056.401061359793,1.108215656131506,5.753245204687119,2.361251972615719,259290.100,2296
108200,-953819.0192239357,-7153045.779385776,-2728989.184367692,158.1668003734893,0.09556601333564757,0,2874.094160855748,1927.562756929547,-6056.164225563407,1.103733666241169,5.753710865974426,2.36311461776495,259290.200,2296
108300,-953531.6042885401,-7152852.994353215,-2729594.788945182,158.1657719343116,0.09558337137340121,0,2874.204554827884,1928.137896116823,-6055.927331093699,1.102453097701073,5.752313882112503,2.366025000810623,259290.300,2296
108400,-953244.1783153929,-7152660.151807692,-2730200.3698304,158.1647431050933,0.09560074585505494,0,2874.31492540054,1928.713016677648,-6055.690384469926,1.111533492803574,5.752779543399811,2.360786311328411,259290.400,2296
108500,-952956.741306091,-7152467.251751022,-2730805.927018124,158.1637142058997,0.09561808985419129,0,2874.425269779749,1929.288119543344,-6055.453379405662,1.104723196476698,5.749287083745003,2.373708412051201,259290.500,2296
108600,-952669.2932623024,-7152274.29418504,-2731411.46050307,158.1626849157937,0.09563542349267462,0,2874.535607057624,1929.863203316927,-6055.216325446963,1.100182998925447,5.748821422457695,2.376269549131393,259290.600,2296
108700,-952381.8341856655,-7152081.279111564,-2732016.970279986,158.1616553426249,0.09565279080944558,0,2874.645928153768,1930.43826892972,-6054.979220964015,1.099426299333572,5.748122930526733,2.377317287027836,259290.700,2296
108800,-952094.3640778188,-7151888.206532422,-2732622.456343623,158.1606254806643,0.09567011506417748,0,2874.756230041385,1931.013316381723,-6054.742058040574,1.097854692488909,5.749519914388657,2.375454641878605,259290.800,2296
108900,-951806.8829404002,-7151695.076449435,-2733227.918688728,158.1595953601014,0.09568746066476674,0,2874.866518308409,1931.588341481984,-6054.504836443812,1.094886101782322,5.748588591814041,2.380926162004471,259290.900,2296
109000,-951519.3907750715,-7151501.888864432,-2733833.357310032,158.1585648264262,0.09570481956631034,0,2874.976793536916,1932.163354475051,-6054.267579922453,1.098727807402611,5.745328962802887,2.38511711359024,259291.000,2296
109100,-951231.8875834432,-7151308.643779244,-2734438.772202292,158.157534221562,0.09572214357430164,0,2875.087039778009,1932.738346979022,-6054.030259605497,1.096981577575207,5.744863301515579,2.389191649854183,259291.100,2296
109200,-950944.373367182,-7151115.341195699,-2735044.163360226,158.156503211734,0.09573948296138965,0,2875.197278219275,1933.313321322203,-6053.792890394107,1.100008375942707,5.748588591814041,2.377666532993317,259291.200,2296
109300,-950656.8481279123,-7150921.981115617,-2735649.530778614,158.1554719420803,0.0957568074277234,0,2875.307492329739,1933.888273313642,-6053.555454593152,1.102162059396505,5.749054253101349,2.374406903982162,259291.300,2296
109400,-950369.3118672802,-7150728.563540828,-2736254.874452194,158.1544403748156,0.09577414674495204,0,2875.417694333009,1934.463208075613,-6053.317975252867,1.098844222724438,5.748821422457695,2.374639734625816,259291.400,2296
109500,-950081.7645869208,-7150535.08847316,-2736860.19437572,158.1534085340932,0.09579144753114688,0,2875.527897616848,1935.038132593036,-6053.080461453646,1.096748746931553,5.749054253101349,2.378947101533413,259291.500,2296
109600,-949794.2062885247,-7150341.555914456,-2737465.490543875,158.1523762830204,0.09580876027897532,0,2875.63807098195,1935.613034758717,-6052.842883393168,1.113454345613718,5.753710865974426,2.360553480684757,259291.600,2296
109700,-949506.6369736535,-7150147.965866519,-2738070.762951505,158.1513439725495,0.09582608236544939,0,2875.748221529648,1936.187919229269,-6052.605253178626,1.107749994844198,5.750218406319618,2.371030859649181,259291.700,2296
109800,-949219.0566440036,-7149954.318331201,-2738676.01159328,158.1503112608414,0.09584340825590955,0,2875.858361599967,1936.762783210725,-6052.367569180205,1.106120180338621,5.751382559537888,2.368935383856297,259291.800,2296
109900,-948931.4653011977,-7149760.613310323,-2739281.236463983,158.1492782760182,0.0958606975499459,0,2875.968493171968,1937.337635084987,-6052.129846997559,1.103093381971121,5.752081051468849,2.369051799178123,259291.900,2296
110000,-948643.8629468852,-7149566.850805717,-2739886.437558345,158.1482450106045,0.09587800446242481,0,2876.078604254872,1937.912460882217,-6051.892053568736,1.10140535980463,5.750451236963272,2.372078597545624,259292.000,2296
110100,-948356.249582713,-7149373.030819211,-2740491.614871132,158.1472113595134,0.09589530782455606,0,2876.188695663586,1938.487271312624,-6051.654212875292,1.105363480746746,5.748588591814041,2.376269549131393,259292.100,2296
110200,-948068.6252103145,-7149179.15335265,-2741096.76839706,158.1461776293997,0.09591258657355113,0,2876.298760296777,1939.062062650919,-6051.416312344372,1.098669599741697,5.745096132159233,2.388376742601395,259292.200,2296
110300,-947780.9898313372,-7148985.218407854,-2741701.89813089,158.1451434999863,0.09592991197191761,0,2876.40881841071,1939.636834897101,-6051.1783673428,1.098436769098043,5.745561793446541,2.382788807153702,259292.300,2296
110400,-947493.34344742,-7148791.22598666,-2742307.004067378,158.1441090908291,0.09594718639522978,0,2876.518864068203,1940.211592707783,-6050.940374610946,1.096806954592466,5.745561793446541,2.386514097452164,259292.400,2296
110500,-947205.6860602116,-7148597.176090901,-2742912.086201261,158.1430744127904,0.09596448936671839,0,2876.628876896575,1940.786322113127,-6050.702301319689,1.093780156224966,5.745794624090195,2.386164851486683,259292.500,2296
110600,-946918.0176713539,-7148403.068722412,-2743517.14452729,158.1420394274084,0.09598175307391732,0,2876.738895545714,1941.361042670906,-6050.464203581214,1.095002517104149,5.74672594666481,2.38476786762476,259292.600,2296
110700,-946630.3382824976,-7148208.903883022,-2744122.17904022,158.1410040828878,0.0959990329680305,0,2876.848885323852,1941.935740876943,-6050.226042745635,1.095584593713284,5.742302164435387,2.394779585301876,259292.700,2296
110800,-946342.6478952826,-7148014.681574582,-2744727.189734763,158.1399686130817,0.09601629904139204,0,2876.958855311386,1942.510423250496,-6049.987834412605,1.102220267057419,5.746260285377502,2.383836545050144,259292.800,2296
110900,-946054.9465113303,-7147820.401798902,-2745332.176605728,158.1389327844756,0.09603359611897692,0,2877.068812143989,1943.085085134953,-6049.749567871913,1.097389031201601,5.745096132159233,2.386979758739471,259292.900,2296
111000,-945767.2341323064,-7147626.064557837,-2745937.139647825,158.1378966880818,0.09605086177878465,0,2877.178748836741,1943.659726064652,-6049.511243356392,1.094711478799582,5.746260285377502,2.386164851486683,259293.000,2296
111100,-945479.5107598519,-7147431.669853216,-2746542.078855806,158.1368602877187,0.09606812251796754,0,2877.288687857799,1944.234356284142,-6049.272887175903,1.09552638605237,5.746493116021156,2.384535036981106,259293.100,2296
111200,-945191.7763956212,-7147237.217686875,-2747146.994224428,158.1358235009788,0.09608536985649657,0,2877.398598589934,1944.808965548873,-6049.034469295293,1.102394890040159,5.745794624090195,2.384418621659279,259293.200,2296
111300,-944904.0310412489,-7147042.70806066,-2747751.885748407,158.1347866040269,0.09610265473402264,0,2877.508486504667,1945.38355525583,-6048.795999027789,1.110194716602564,5.74975274503231,2.37033236771822,259293.300,2296
111400,-944616.2746983559,-7146848.140976393,-2748356.753422561,158.1337493562793,0.09611991335417464,0,2877.618360565975,1945.958125405014,-6048.557469854131,1.103791873902082,5.74672594666481,2.382323145866394,259293.400,2296
111500,-944328.5073686107,-7146653.516435919,-2748961.597241593,158.132711812553,0.09613715202921108,0,2877.72822228726,1946.532679721713,-6048.318893648684,1.101871021091938,5.746958777308464,2.379762008786201,259293.500,2296
111600,-944040.7290536524,-7146458.83444108,-2749566.417200265,158.1316739914607,0.09615440680148916,0,2877.838069340214,1947.1072149463,-6048.080269945785,1.096748746931553,5.746958777308464,2.384651452302933,259293.600,2296
111700,-943752.9397551317,-7146264.094993713,-2750171.213293313,158.1306358787552,0.09617164539668556,0,2877.94790812768,1947.681732941419,-6047.841596184298,1.096399500966072,5.746493116021156,2.384535036981106,259293.700,2296
111800,-943465.1394747028,-7146069.298095656,-2750775.985515495,158.129597381943,0.0961888978140187,0,2878.057716530748,1948.25622998178,-6047.60285676457,1.104141119867563,5.745794624090195,2.381973899900913,259293.800,2296
111900,-943177.3282139814,-7145874.443748751,-2751380.733861569,158.1285587987435,0.09620613030110539,0,2878.167505725287,1948.830710723996,-6047.364071244374,1.097447238862514,5.741836503148079,2.394313924014568,259293.900,2296
112000,-942889.5059746276,-7145679.531954838,-2751985.458326279,158.1275198345098,0.09622338043352957,0,2878.277284558862,1949.405170511454,-6047.125233337283,1.096108462661505,5.743466317653656,2.391170710325241,259294.000,2296
112100,-942601.6727582854,-7145484.562715754,-2752590.158904379,158.1264805880771,0.09624062040827744,0,2878.387043951079,1949.979613069445,-6046.88633675687,1.094304025173187,5.741603672504425,2.394546754658222,259294.100,2296
112200,-942313.828566601,-7145289.536033348,-2753194.835590619,158.1254410714119,0.0962578050826422,0,2878.496782970615,1950.554034672678,-6046.647380106151,1.090695150196552,5.743233487010002,2.395827323198318,259294.200,2296
112300,-942025.9734012207,-7145094.451909455,-2753799.488379747,158.1244012429175,0.0962750392181807,0,2878.606518963352,1951.128439046443,-6046.408384339884,1.087610144168139,5.741138011217117,2.401648089289665,259294.300,2296
112400,-941738.1072638009,-7144899.310345918,-2754404.117266517,158.1233610482419,0.09629226134662407,0,2878.716228879057,1951.702825725079,-6046.169330365956,1.094071194529533,5.739973857998848,2.402113750576973,259294.400,2296
112500,-941450.230155976,-7144704.111344591,-2755008.722245656,158.1223207357792,0.0963094972286187,0,2878.825920051895,1952.277195174247,-6045.930231222883,1.098262146115303,5.742069333791733,2.394430339336395,259294.500,2296
112600,-941162.3420793798,-7144508.8549073,-2755613.303311961,158.1212800659889,0.09632670462447174,0,2878.935596207157,1952.851544134319,-6045.69107061252,1.096923369914293,5.743233487010002,2.391519956290722,259294.600,2296
112700,-940874.4430356687,-7144313.541035897,-2756217.860460162,158.1202391059823,0.09634394204465307,0,2879.045257112011,1953.425874002278,-6045.451860874891,1.093372702598572,5.743000656366348,2.39198561757803,259294.700,2296
112800,-940586.5330264859,-7144118.169732225,-2756822.39368502,158.1191978619887,0.09636114644440179,0,2879.154917434789,1954.00019036606,-6045.21261411719,1.093372702598572,5.743000656366348,2.392451278865337,259294.800,2296
112900,-940298.6120535054,-7143922.740998135,-2757426.902981257,158.1181562164663,0.09637833879360883,0,2879.264545277692,1954.574484843761,-6044.973297743127,1.104141119867563,5.745561793446541,2.385349944233894,259294.900,2296
